delta_m,i_d,v_r,v_g,v_b
22,0.000824385,0.000000,0.000000,0.000000
22,0.000832629,0.000000,0.000000,0.000000
22,0.000840955,0.003922,0.003922,0.003922
22,0.000849365,0.003922,0.003922,0.003922
22,0.000857858,0.003922,0.003922,0.003922
22,0.000866437,0.000000,0.000000,0.000000
22,0.000875101,0.000000,0.000000,0.000000
22,0.000883852,0.003922,0.003922,0.003922
22,0.000892691,0.000000,0.000000,0.000000
22,0.000901618,0.000000,0.000000,0.000000
22,0.000910634,0.003922,0.003922,0.003922
22,0.000919740,0.000000,0.000000,0.000000
22,0.000928938,0.003922,0.003922,0.003922
22,0.000938227,0.000000,0.000000,0.000000
22,0.000947609,0.000000,0.000000,0.000000
22,0.000957085,0.000000,0.000000,0.000000
22,0.000966656,0.000000,0.000000,0.000000
22,0.000976323,0.000000,0.000000,0.000000
22,0.000986086,0.003922,0.003922,0.003922
22,0.000995947,0.003922,0.003922,0.003922
22,0.001005906,0.003922,0.003922,0.003922
22,0.001015965,0.000000,0.000000,0.000000
22,0.001026125,0.000000,0.000000,0.000000
22,0.001036386,0.003922,0.003922,0.003922
22,0.001046750,0.000000,0.000000,0.000000
22,0.001057217,0.000000,0.000000,0.000000
22,0.001067790,0.003922,0.003922,0.003922
22,0.001078467,0.000000,0.000000,0.000000
22,0.001089252,0.003922,0.003922,0.003922
22,0.001100145,0.000000,0.000000,0.000000
22,0.001111146,0.000000,0.000000,0.000000
22,0.001122258,0.000000,0.000000,0.000000
22,0.001133480,0.000000,0.000000,0.000000
22,0.001144815,0.000000,0.000000,0.000000
22,0.001156263,0.003922,0.003922,0.003922
22,0.001167826,0.003922,0.003922,0.003922
22,0.001179504,0.003922,0.003922,0.003922
22,0.001191299,0.000000,0.000000,0.000000
22,0.001203212,0.000000,0.000000,0.000000
22,0.001215244,0.003922,0.003922,0.003922
22,0.001227397,0.000000,0.000000,0.000000
22,0.001239670,0.000000,0.000000,0.000000
22,0.001252067,0.003922,0.003922,0.003922
22,0.001264588,0.000000,0.000000,0.000000
22,0.001277234,0.003922,0.003922,0.003922
22,0.001290006,0.000000,0.000000,0.000000
22,0.001302906,0.000000,0.000000,0.000000
22,0.001315935,0.000000,0.000000,0.000000
22,0.001329095,0.000000,0.000000,0.000000
22,0.001342385,0.000000,0.000000,0.000000
22,0.001355809,0.003922,0.003922,0.003922
22,0.001369367,0.003922,0.003922,0.003922
22,0.001383061,0.003922,0.003922,0.003922
22,0.001396892,0.000000,0.000000,0.000000
22,0.001410861,0.000000,0.000000,0.000000
22,0.001424969,0.003922,0.003922,0.003922
22,0.001439219,0.000000,0.000000,0.000000
22,0.001453611,0.000000,0.000000,0.000000
22,0.001468147,0.003922,0.003922,0.003922
22,0.001482829,0.000000,0.000000,0.000000
22,0.001497657,0.003922,0.003922,0.003922
22,0.001512634,0.000000,0.000000,0.000000
22,0.001527760,0.000000,0.000000,0.000000
22,0.001543037,0.000000,0.000000,0.000000
22,0.001558468,0.000000,0.000000,0.000000
22,0.001574052,0.000000,0.000000,0.000000
22,0.001589793,0.003922,0.003922,0.003922
22,0.001605691,0.003922,0.003922,0.003922
22,0.001621748,0.003922,0.003922,0.003922
22,0.001637965,0.000000,0.000000,0.000000
22,0.001654345,0.000000,0.000000,0.000000
22,0.001670888,0.003922,0.003922,0.003922
22,0.001687597,0.000000,0.000000,0.000000
22,0.001704473,0.000000,0.000000,0.000000
22,0.001721518,0.003922,0.003922,0.003922
22,0.001738733,0.000000,0.000000,0.000000
22,0.001756120,0.003922,0.003922,0.003922
22,0.001773681,0.000000,0.000000,0.000000
22,0.001791418,0.000000,0.000000,0.000000
22,0.001809332,0.000000,0.000000,0.000000
22,0.001827426,0.000000,0.000000,0.000000
22,0.001845700,0.000000,0.000000,0.000000
22,0.001864157,0.003922,0.003922,0.003922
22,0.001882799,0.003922,0.003922,0.003922
22,0.001901626,0.003922,0.003922,0.003922
22,0.001920643,0.000000,0.000000,0.000000
22,0.001939849,0.000000,0.000000,0.000000
22,0.001959248,0.003922,0.003922,0.003922
22,0.001978840,0.000000,0.000000,0.000000
22,0.001998628,0.000000,0.000000,0.000000
22,0.002018614,0.003922,0.003922,0.003922
22,0.002038801,0.000000,0.000000,0.000000
22,0.002059189,0.003922,0.003922,0.003922
22,0.002079780,0.000000,0.000000,0.000000
22,0.002100578,0.000000,0.000000,0.000000
22,0.002121584,0.000000,0.000000,0.000000
22,0.002142800,0.000000,0.000000,0.000000
22,0.002164228,0.000000,0.000000,0.000000
22,0.002185870,0.003922,0.003922,0.003922
22,0.002207729,0.003922,0.003922,0.003922
22,0.002229806,0.003922,0.003922,0.003922
22,0.002252104,0.000000,0.000000,0.000000
22,0.002274625,0.000000,0.000000,0.000000
22,0.002297371,0.003922,0.003922,0.003922
22,0.002320345,0.000000,0.000000,0.000000
22,0.002343548,0.000000,0.000000,0.000000
22,0.002366984,0.003922,0.003922,0.003922
22,0.002390653,0.000000,0.000000,0.000000
22,0.002414560,0.003922,0.003922,0.003922
22,0.002438705,0.000000,0.000000,0.000000
22,0.002463093,0.000000,0.000000,0.000000
22,0.002487723,0.000000,0.000000,0.000000
22,0.002512601,0.000000,0.000000,0.000000
22,0.002537727,0.000000,0.000000,0.000000
22,0.002563104,0.003922,0.003922,0.003922
22,0.002588735,0.003922,0.003922,0.003922
22,0.002614622,0.003922,0.003922,0.003922
22,0.002640768,0.000000,0.000000,0.000000
22,0.002667176,0.000000,0.000000,0.000000
22,0.002693848,0.003922,0.003922,0.003922
22,0.002720786,0.000000,0.000000,0.000000
22,0.002747994,0.000000,0.000000,0.000000
22,0.002775474,0.003922,0.003922,0.003922
22,0.002803229,0.000000,0.000000,0.000000
22,0.002831261,0.003922,0.003922,0.003922
22,0.002859574,0.000000,0.000000,0.000000
22,0.002888169,0.000000,0.000000,0.000000
22,0.002917051,0.000000,0.000000,0.000000
22,0.002946222,0.000000,0.000000,0.000000
22,0.002975684,0.000000,0.000000,0.000000
22,0.003005441,0.003922,0.003922,0.003922
22,0.003035495,0.003922,0.003922,0.003922
22,0.003065850,0.003922,0.003922,0.003922
22,0.003096508,0.000000,0.000000,0.000000
22,0.003127473,0.000000,0.000000,0.000000
22,0.003158748,0.003922,0.003922,0.003922
22,0.003190336,0.000000,0.000000,0.000000
22,0.003222239,0.000000,0.000000,0.000000
22,0.003254461,0.003922,0.003922,0.003922
22,0.003287006,0.000000,0.000000,0.000000
22,0.003319876,0.003922,0.003922,0.003922
22,0.003353075,0.000000,0.000000,0.000000
22,0.003386605,0.000000,0.000000,0.000000
22,0.003420471,0.000000,0.000000,0.000000
22,0.003454676,0.000000,0.000000,0.000000
22,0.003489223,0.000000,0.000000,0.000000
22,0.003524115,0.003922,0.003922,0.003922
22,0.003559356,0.003922,0.003922,0.003922
22,0.003594949,0.003922,0.003922,0.003922
22,0.003630899,0.000000,0.000000,0.000000
22,0.003667208,0.000000,0.000000,0.000000
22,0.003703880,0.003922,0.003922,0.003922
22,0.003740919,0.000000,0.000000,0.000000
22,0.003778328,0.000000,0.000000,0.000000
22,0.003816111,0.003922,0.003922,0.003922
22,0.003854272,0.000000,0.000000,0.000000
22,0.003892815,0.003922,0.003922,0.003922
22,0.003931743,0.000000,0.000000,0.000000
22,0.003971060,0.000000,0.000000,0.000000
22,0.004010771,0.000000,0.000000,0.000000
22,0.004050879,0.000000,0.000000,0.000000
22,0.004091388,0.000000,0.000000,0.000000
22,0.004132302,0.003922,0.003922,0.003922
22,0.004173624,0.003922,0.003922,0.003922
22,0.004215361,0.003922,0.003922,0.003922
22,0.004257514,0.000000,0.000000,0.000000
22,0.004300089,0.000000,0.000000,0.000000
22,0.004343090,0.003922,0.003922,0.003922
22,0.004386521,0.000000,0.000000,0.000000
22,0.004430386,0.000000,0.000000,0.000000
22,0.004474690,0.003922,0.003922,0.003922
22,0.004519437,0.000000,0.000000,0.000000
22,0.004564631,0.003922,0.003922,0.003922
22,0.004610278,0.000000,0.000000,0.000000
22,0.004656381,0.000000,0.000000,0.000000
22,0.004702944,0.000000,0.000000,0.000000
22,0.004749974,0.000000,0.000000,0.000000
22,0.004797474,0.000000,0.000000,0.000000
22,0.004845448,0.003922,0.003922,0.003922
22,0.004893903,0.003922,0.003922,0.003922
22,0.004942842,0.003922,0.003922,0.003922
22,0.004992270,0.000000,0.000000,0.000000
22,0.005042193,0.000000,0.000000,0.000000
22,0.005092615,0.003922,0.003922,0.003922
22,0.005143541,0.000000,0.000000,0.000000
22,0.005194976,0.000000,0.000000,0.000000
22,0.005246926,0.003922,0.003922,0.003922
22,0.005299395,0.000000,0.000000,0.000000
22,0.005352390,0.003922,0.003922,0.003922
22,0.005405914,0.000000,0.000000,0.000000
22,0.005459973,0.000000,0.000000,0.000000
22,0.005514572,0.000000,0.000000,0.000000
22,0.005569718,0.000000,0.000000,0.000000
22,0.005625415,0.000000,0.000000,0.000000
22,0.005681669,0.003922,0.003922,0.003922
22,0.005738486,0.003922,0.003922,0.003922
22,0.005795871,0.003922,0.003922,0.003922
22,0.005853829,0.000000,0.000000,0.000000
22,0.005912368,0.000000,0.000000,0.000000
22,0.005971491,0.003922,0.003922,0.003922
22,0.006031206,0.000000,0.000000,0.000000
22,0.006091518,0.000000,0.000000,0.000000
22,0.006152433,0.003922,0.003922,0.003922
22,0.006213957,0.000000,0.000000,0.000000
22,0.006276097,0.003922,0.003922,0.003922
22,0.006338858,0.000000,0.000000,0.000000
22,0.006402247,0.000000,0.000000,0.000000
22,0.006466269,0.000000,0.000000,0.000000
22,0.006530932,0.000000,0.000000,0.000000
22,0.006596241,0.000000,0.000000,0.000000
22,0.006662203,0.003922,0.003922,0.003922
22,0.006728826,0.003922,0.003922,0.003922
22,0.006796114,0.003922,0.003922,0.003922
22,0.006864075,0.000000,0.000000,0.000000
22,0.006932715,0.000000,0.000000,0.000000
22,0.007002043,0.003922,0.003922,0.003922
22,0.007072063,0.000000,0.000000,0.000000
22,0.007142784,0.000000,0.000000,0.000000
22,0.007214211,0.003922,0.003922,0.003922
22,0.007286354,0.000000,0.000000,0.000000
22,0.007359217,0.003922,0.003922,0.003922
22,0.007432809,0.000000,0.000000,0.000000
22,0.007507137,0.000000,0.000000,0.000000
22,0.007582208,0.000000,0.000000,0.000000
22,0.007658030,0.000000,0.000000,0.000000
22,0.007734611,0.000000,0.000000,0.000000
22,0.007811957,0.003922,0.003922,0.003922
22,0.007890076,0.003922,0.003922,0.003922
22,0.007968977,0.003922,0.003922,0.003922
22,0.008048667,0.000000,0.000000,0.000000
22,0.008129153,0.000000,0.000000,0.000000
22,0.008210445,0.003922,0.003922,0.003922
22,0.008292549,0.000000,0.000000,0.000000
22,0.008375474,0.000000,0.000000,0.000000
22,0.008459229,0.003922,0.003922,0.003922
22,0.008543821,0.000000,0.000000,0.000000
22,0.008629259,0.003922,0.003922,0.003922
22,0.008715551,0.000000,0.000000,0.000000
22,0.008802706,0.000000,0.000000,0.000000
22,0.008890733,0.000000,0.000000,0.000000
22,0.008979640,0.000000,0.000000,0.000000
22,0.009069436,0.000000,0.000000,0.000000
22,0.009160130,0.003922,0.003922,0.003922
22,0.009251731,0.003922,0.003922,0.003922
22,0.009344249,0.003922,0.003922,0.003922
22,0.009437691,0.000000,0.000000,0.000000
22,0.009532068,0.000000,0.000000,0.000000
22,0.009627389,0.003922,0.003922,0.003922
22,0.009723662,0.000000,0.000000,0.000000
22,0.009820899,0.000000,0.000000,0.000000
22,0.009919108,0.003922,0.003922,0.003922
22,0.010018300,0.000000,0.000000,0.000000
22,0.010118480,0.003922,0.003922,0.003922
22,0.010219670,0.000000,0.000000,0.000000
22,0.010321860,0.000000,0.000000,0.000000
22,0.010425080,0.000000,0.000000,0.000000
22,0.010529330,0.000000,0.000000,0.000000
22,0.010634630,0.000000,0.000000,0.000000
22,0.010740970,0.003922,0.003922,0.003922
22,0.010848380,0.003922,0.003922,0.003922
22,0.010956860,0.003922,0.003922,0.003922
22,0.011066430,0.000000,0.000000,0.000000
22,0.011177100,0.000000,0.000000,0.000000
22,0.011288870,0.003922,0.003922,0.003922
22,0.011401760,0.000000,0.000000,0.000000
22,0.011515770,0.000000,0.000000,0.000000
22,0.011630930,0.003922,0.003922,0.003922
22,0.011747240,0.000000,0.000000,0.000000
22,0.011864710,0.003922,0.003922,0.003922
22,0.011983360,0.000000,0.000000,0.000000
22,0.012103190,0.000000,0.000000,0.000000
22,0.012224230,0.000000,0.000000,0.000000
22,0.012346470,0.000000,0.000000,0.000000
22,0.012469930,0.000000,0.000000,0.000000
22,0.012594630,0.003922,0.003922,0.003922
22,0.012720580,0.003922,0.003922,0.003922
22,0.012847780,0.003922,0.003922,0.003922
22,0.012976260,0.000000,0.000000,0.000000
22,0.013106020,0.000000,0.000000,0.000000
22,0.013237080,0.003922,0.003922,0.003922
22,0.013369450,0.000000,0.000000,0.000000
22,0.013503150,0.000000,0.000000,0.000000
22,0.013638180,0.003922,0.003922,0.003922
22,0.013774560,0.000000,0.000000,0.000000
22,0.013912310,0.003922,0.003922,0.003922
22,0.014051430,0.000000,0.000000,0.000000
22,0.014191940,0.000000,0.000000,0.000000
22,0.014333860,0.000000,0.000000,0.000000
22,0.014477200,0.000000,0.000000,0.000000
22,0.014621970,0.000000,0.000000,0.000000
22,0.014768190,0.003922,0.003922,0.003922
22,0.014915880,0.003922,0.003922,0.003922
22,0.015065030,0.003922,0.003922,0.003922
22,0.015215680,0.000000,0.000000,0.000000
22,0.015367840,0.000000,0.000000,0.000000
22,0.015521520,0.003922,0.003922,0.003922
22,0.015676730,0.000000,0.000000,0.000000
22,0.015833500,0.000000,0.000000,0.000000
22,0.015991840,0.003922,0.003922,0.003922
22,0.016151750,0.000000,0.000000,0.000000
22,0.016313270,0.003922,0.003922,0.003922
22,0.016476400,0.000000,0.000000,0.000000
22,0.016641170,0.000000,0.000000,0.000000
22,0.016807580,0.000000,0.000000,0.000000
22,0.016975660,0.000000,0.000000,0.000000
22,0.017145410,0.000000,0.000000,0.000000
22,0.017316870,0.003922,0.003922,0.003922
22,0.017490030,0.003922,0.003922,0.003922
22,0.017664940,0.003922,0.003922,0.003922
22,0.017841580,0.000000,0.000000,0.000000
22,0.018020000,0.000000,0.000000,0.000000
22,0.018200200,0.003922,0.003922,0.003922
22,0.018382200,0.000000,0.000000,0.000000
22,0.018566020,0.000000,0.000000,0.000000
22,0.018751680,0.003922,0.003922,0.003922
22,0.018939200,0.000000,0.000000,0.000000
22,0.019128590,0.003922,0.003922,0.003922
22,0.019319880,0.000000,0.000000,0.000000
22,0.019513080,0.000000,0.000000,0.000000
22,0.019708210,0.000000,0.000000,0.000000
22,0.019905290,0.000000,0.000000,0.000000
22,0.020104340,0.000000,0.000000,0.000000
22,0.020305390,0.003922,0.003922,0.003922
22,0.020508440,0.003922,0.003922,0.003922
22,0.020713520,0.003922,0.003922,0.003922
22,0.020920660,0.000000,0.000000,0.000000
22,0.021129870,0.000000,0.000000,0.000000
22,0.021341170,0.003922,0.003922,0.003922
22,0.021554580,0.000000,0.000000,0.000000
22,0.021770120,0.000000,0.000000,0.000000
22,0.021987820,0.003922,0.003922,0.003922
22,0.022207700,0.000000,0.000000,0.000000
22,0.022429780,0.003922,0.003922,0.003922
22,0.022654080,0.000000,0.000000,0.000000
22,0.022880620,0.000000,0.000000,0.000000
22,0.023109420,0.000000,0.000000,0.000000
22,0.023340520,0.000000,0.000000,0.000000
22,0.023573920,0.000000,0.000000,0.000000
22,0.023809660,0.003922,0.003922,0.003922
22,0.024047750,0.003922,0.003922,0.003922
22,0.024288230,0.003922,0.003922,0.003922
22,0.024531110,0.000000,0.000000,0.000000
22,0.024776420,0.000000,0.000000,0.000000
22,0.025024190,0.003922,0.003922,0.003922
22,0.025274430,0.000000,0.000000,0.000000
22,0.025527170,0.000000,0.000000,0.000000
22,0.025782440,0.003922,0.003922,0.003922
22,0.026040270,0.000000,0.000000,0.000000
22,0.026300670,0.003922,0.003922,0.003922
22,0.026563680,0.000000,0.000000,0.000000
22,0.026829310,0.000000,0.000000,0.000000
22,0.027097610,0.000000,0.000000,0.000000
22,0.027368580,0.000000,0.000000,0.000000
22,0.027642270,0.000000,0.000000,0.000000
22,0.027918690,0.003922,0.003922,0.003922
22,0.028197880,0.003922,0.003922,0.003922
22,0.028479860,0.003922,0.003922,0.003922
22,0.028764650,0.000000,0.000000,0.000000
22,0.029052300,0.000000,0.000000,0.000000
22,0.029342820,0.003922,0.003922,0.003922
22,0.029636250,0.000000,0.000000,0.000000
22,0.029932610,0.000000,0.000000,0.000000
22,0.030231940,0.003922,0.003922,0.003922
22,0.030534260,0.000000,0.000000,0.000000
22,0.030839600,0.003922,0.003922,0.003922
22,0.031147990,0.000000,0.000000,0.000000
22,0.031459470,0.000000,0.000000,0.000000
22,0.031774070,0.000000,0.000000,0.000000
22,0.032091810,0.000000,0.000000,0.000000
22,0.032412730,0.000000,0.000000,0.000000
22,0.032736850,0.003922,0.003922,0.003922
22,0.033064220,0.003922,0.003922,0.003922
22,0.033394860,0.003922,0.003922,0.003922
22,0.033728810,0.000000,0.000000,0.000000
22,0.034066100,0.000000,0.000000,0.000000
22,0.034406760,0.003922,0.003922,0.003922
22,0.034750830,0.000000,0.000000,0.000000
22,0.035098330,0.000000,0.000000,0.000000
22,0.035449310,0.003922,0.003922,0.003922
22,0.035803810,0.000000,0.000000,0.000000
22,0.036161840,0.003922,0.003922,0.003922
22,0.036523460,0.000000,0.000000,0.000000
22,0.036888700,0.000000,0.000000,0.000000
22,0.037257580,0.000000,0.000000,0.000000
22,0.037630160,0.000000,0.000000,0.000000
22,0.038006460,0.000000,0.000000,0.000000
22,0.038386520,0.003922,0.003922,0.003922
22,0.038770390,0.003922,0.003922,0.003922
22,0.039158090,0.003922,0.003922,0.003922
22,0.039549670,0.000000,0.000000,0.000000
22,0.039945170,0.000000,0.000000,0.000000
22,0.040344620,0.003922,0.003922,0.003922
22,0.040748060,0.000000,0.000000,0.000000
22,0.041155540,0.000000,0.000000,0.000000
22,0.041567100,0.003922,0.003922,0.003922
22,0.041982770,0.000000,0.000000,0.000000
22,0.042402600,0.003922,0.003922,0.003922
22,0.042826630,0.000000,0.000000,0.000000
22,0.043254890,0.000000,0.000000,0.000000
22,0.043687440,0.000000,0.000000,0.000000
22,0.044124310,0.000000,0.000000,0.000000
22,0.044565550,0.000000,0.000000,0.000000
22,0.045011210,0.003922,0.003922,0.003922
22,0.045461320,0.003922,0.003922,0.003922
22,0.045915940,0.003922,0.003922,0.003922
22,0.046375100,0.000000,0.000000,0.000000
22,0.046838850,0.000000,0.000000,0.000000
22,0.047307230,0.003922,0.003922,0.003922
22,0.047780310,0.000000,0.000000,0.000000
22,0.048258110,0.000000,0.000000,0.000000
22,0.048740690,0.003922,0.003922,0.003922
22,0.049228090,0.000000,0.000000,0.000000
22,0.049720380,0.003922,0.003922,0.003922
22,0.050217580,0.000000,0.000000,0.000000
22,0.050719760,0.000000,0.000000,0.000000
22,0.051226950,0.000000,0.000000,0.000000
22,0.051739220,0.000000,0.000000,0.000000
22,0.052256610,0.000000,0.000000,0.000000
22,0.052779180,0.003922,0.003922,0.003922
22,0.053306970,0.003922,0.003922,0.003922
22,0.053840040,0.003922,0.003922,0.003922
22,0.054378440,0.000000,0.000000,0.000000
22,0.054922230,0.000000,0.000000,0.000000
22,0.055471450,0.003922,0.003922,0.003922
22,0.056026160,0.000000,0.000000,0.000000
22,0.056586430,0.000000,0.000000,0.000000
22,0.057152290,0.003922,0.003922,0.003922
22,0.057723810,0.000000,0.000000,0.000000
22,0.058301050,0.003922,0.003922,0.003922
22,0.058884060,0.000000,0.000000,0.000000
22,0.059472900,0.000000,0.000000,0.000000
22,0.060067630,0.000000,0.000000,0.000000
22,0.060668310,0.000000,0.000000,0.000000
22,0.061274990,0.000000,0.000000,0.000000
22,0.061887740,0.003922,0.003922,0.003922
22,0.062506620,0.003922,0.003922,0.003922
22,0.063131680,0.003922,0.003922,0.003922
22,0.063763000,0.000000,0.000000,0.000000
22,0.064400630,0.000000,0.000000,0.000000
22,0.065044630,0.003922,0.003922,0.003922
22,0.065695080,0.000000,0.000000,0.000000
22,0.066352020,0.000000,0.000000,0.000000
22,0.067015540,0.003922,0.003922,0.003922
22,0.067685700,0.000000,0.000000,0.000000
22,0.068362560,0.003922,0.003922,0.003922
22,0.069046180,0.000000,0.000000,0.000000
22,0.069736640,0.000000,0.000000,0.000000
22,0.070434010,0.000000,0.000000,0.000000
22,0.071138350,0.000000,0.000000,0.000000
22,0.071849730,0.000000,0.000000,0.000000
22,0.072568230,0.003922,0.003922,0.003922
22,0.073293910,0.003922,0.003922,0.003922
22,0.074026850,0.003922,0.003922,0.003922
